Value,GROUPVEG,EVT_PHYS,CHANGE
5079,Hardwood,Hardwood,2
5080,Hardwood,Conifer,1
5081,Hardwood,Hardwood,2
5082,Hardwood,Conifer,1
5083,Hardwood,Agricultural,4
5084,Hardwood,Conifer,2
5085,Hardwood,Conifer,2
5086,Hardwood,Developed-Roads,5
5087,Hardwood,Developed,5
5088,Hardwood,Developed,5
5089,Hardwood,Riparian,2
5090,Hardwood,Conifer-Hardwood,2
5091,Hardwood,Riparian,2
5092,Hardwood,Developed,5
5093,Hardwood,Agricultural,4
5094,Hardwood,Exotic Tree-Shrub,3
5095,Hardwood,Developed,5
5096,Hardwood,Developed-Medium Intensity,5
5097,Hardwood,Agricultural,4
5098,Hardwood,Riparian,2
5099,Hardwood,Developed-Low Intensity,5
5100,Hardwood,Developed,5
5101,Hardwood,Developed,5
5102,Hardwood,Developed,5
5103,Hardwood,Developed,5
5104,Hardwood,Riparian,2
5105,Hardwood,Riparian,2
5106,Hardwood,Agricultural,4
5107,Riparian,Grassland,2
5108,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5109,Riparian,Riparian,2
5110,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5111,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5112,Riparian,Agricultural,4
5113,Riparian,Riparian,2
5114,Hardwood-Conifer,Developed-High Intensity,5
5115,Hardwood-Conifer,Developed,5
5116,Riparian,Riparian,2
5117,Riparian,Riparian,1
5118,Riparian,Riparian,1
5119,Riparian,Riparian,1
5120,Hardwood,Riparian,1
5121,Hardwood,Riparian,2
5122,Riparian,Developed-High Intensity,5
5123,Riparian,Agricultural,4
5124,Riparian,Developed-Medium Intensity,5
5125,Riparian,Riparian,2
5126,Riparian,Conifer-Hardwood,1
5127,Riparian,Agricultural,4
5128,Riparian,Hardwood,2
5129,Riparian,Riparian,2
5130,Hardwood,Riparian,1
5131,Hardwood,Riparian,2
5132,Hardwood-Conifer,Developed,5
5133,Riparian,Riparian,2
5134,Hardwood,Conifer,1
5135,Riparian,Riparian,2
5136,Riparian,Riparian,1
5137,Riparian,Riparian,1
5138,Riparian,Agricultural,4
5139,Riparian,Hardwood,2
5140,Riparian,Exotic Herbaceous,3
5141,Riparian,Developed,5
5142,Riparian,Agricultural,4
5143,Riparian,Riparian,2
5144,Hardwood,Hardwood,1
5145,Hardwood,Hardwood,1
5146,Hardwood,Hardwood,1
5147,Riparian,Conifer,1
5148,Hardwood,Conifer,2
5149,Riparian,Conifer,2
5150,Hardwood,Conifer,2
5151,Hardwood,Riparian,2
5152,Riparian,Riparian,2
5153,Riparian,Conifer-Hardwood,1
5154,Hardwood-Conifer,Conifer,2
5155,Riparian,Conifer,2
5156,Riparian,Conifer,2
5157,Hardwood-Conifer,Riparian,2
5158,Riparian,Riparian,2
5159,Hardwood-Conifer,Conifer,1
5160,Riparian,Riparian,2
5161,Riparian,Conifer,1
5162,Hardwood-Conifer,Conifer,2
5163,Hardwood-Conifer,Conifer,2
5164,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5165,Riparian,Riparian,2
5166,Riparian,Riparian,1
5167,Riparian,Conifer,1
5168,Riparian,Riparian,2
5169,Hardwood,Hardwood,1
5170,Hardwood,Conifer,1
5171,Hardwood,Hardwood,2
5172,Hardwood,Conifer-Hardwood,1
5173,Hardwood,Hardwood,2
5174,Hardwood,Agricultural,4
5175,Hardwood,Conifer-Hardwood,2
5176,Hardwood,Riparian,2
5177,Hardwood,Conifer,2
5178,Hardwood,Riparian,2
5179,Hardwood,Riparian,2
5180,Hardwood,Riparian,2
5181,Hardwood,Riparian,2
5182,Hardwood,Agricultural,4
5183,Riparian,Hardwood,2
5184,Hardwood,Agricultural,4
5185,Hardwood,Exotic Herbaceous,3
5186,Hardwood,Agricultural,4
5187,Hardwood,Exotic Tree-Shrub,3
5188,Hardwood,Riparian,2
5189,Hardwood,Developed-High Intensity,5
5190,Hardwood,Developed,5
5191,Hardwood,Developed-Medium Intensity,5
5192,Hardwood,Hardwood,2
5193,Hardwood,Developed-Low Intensity,5
5194,Hardwood,Riparian,2
5195,Hardwood,Agricultural,4
5196,Hardwood,Developed,5
5197,Hardwood,Developed,5
5198,Hardwood,Developed-Roads,5
5199,Hardwood,Conifer-Hardwood,2
5200,Hardwood,Riparian,2
5201,Hardwood,Agricultural,4
5202,Hardwood,Conifer-Hardwood,2
5203,Hardwood,Developed,5
5204,Hardwood,Developed,5
5205,Hardwood,Developed,5
5206,Hardwood,Riparian,2
5207,Hardwood,Hardwood,2
5208,Hardwood,Developed,5
5209,Hardwood,Hardwood,2
5210,Hardwood,Conifer,1
5211,Hardwood,Developed,5
5212,Hardwood,Conifer,2
5213,Hardwood,Riparian,2
5214,Hardwood,Riparian,2
5215,Hardwood,Riparian,2
5216,Hardwood,Riparian,2
5217,Hardwood,Riparian,2
4447,Conifer,Riparian,2
5219,Hardwood,Developed,5
5220,Hardwood,Riparian,2
5221,Hardwood-Conifer,Developed,5
5222,Hardwood-Conifer,Developed-Medium Intensity,5
5223,Riparian,Riparian,2
5224,Hardwood-Conifer,Developed,5
5225,Hardwood-Conifer,Exotic Herbaceous,3
5226,Hardwood,Developed,5
5227,Riparian,Riparian,2
5228,Riparian,Riparian,1
5229,Hardwood,Riparian,1
5230,Hardwood,Conifer,2
5231,Hardwood-Conifer,Riparian,2
5232,Hardwood-Conifer,Hardwood,2
5233,Hardwood-Conifer,Agricultural,4
5234,Hardwood,Hardwood,2
5235,Hardwood-Conifer,Agricultural,4
5236,Hardwood-Conifer,Developed-Low Intensity,5
5237,Hardwood-Conifer,Developed-Roads,5
5238,Hardwood,Riparian,2
5239,Hardwood-Conifer,Agricultural,4
5240,Hardwood-Conifer,Developed,5
5241,Hardwood-Conifer,Developed,5
5242,Hardwood-Conifer,Hardwood,2
5243,Hardwood-Conifer,Developed,5
5244,Hardwood-Conifer,Conifer,2
5245,Riparian,Conifer,2
5246,Hardwood-Conifer,Conifer,2
5247,Hardwood-Conifer,Conifer-Hardwood,2
5248,Hardwood-Conifer,Developed,5
5249,Hardwood-Conifer,Exotic Tree-Shrub,3
5250,Hardwood-Conifer,Developed,5
5251,Hardwood-Conifer,Agricultural,4
5252,Hardwood-Conifer,Conifer-Hardwood,2
5253,Hardwood-Conifer,Developed,5
5254,Riparian,Riparian,2
5255,Hardwood-Conifer,Developed-High Intensity,5
5256,Hardwood-Conifer,Agricultural,4
5257,Riparian,Riparian,2
5258,Riparian,Riparian,1
5259,Riparian,Hardwood,1
5260,Hardwood-Conifer,Conifer,2
5261,Riparian,Hardwood,2
5262,Riparian,Conifer-Hardwood,2
5263,Riparian,Hardwood,2
5264,Riparian,Hardwood,2
5265,Riparian,Hardwood,2
5266,Riparian,Riparian,2
5267,Riparian,Developed,5
5268,Riparian,Developed-Low Intensity,5
5269,Riparian,Riparian,2
5270,Hardwood-Conifer,Grassland,1
5271,Riparian,Developed-Roads,5
5272,Riparian,Riparian,2
5273,Riparian,Exotic Herbaceous,3
5274,Hardwood-Conifer,Riparian,2
5275,Riparian,Agricultural,4
5276,Riparian,Agricultural,4
5277,Riparian,Riparian,2
5278,Riparian,Developed-Low Intensity,5
5279,Riparian,Developed,5
5280,Riparian,Developed,5
5281,Grassland,Agricultural,4
5282,Hardwood-Conifer,Hardwood,2
5283,Riparian,Riparian,2
5284,Riparian,Conifer-Hardwood,1
5285,Riparian,Agricultural,4
5286,Hardwood,Riparian,2
5287,Hardwood,Riparian,2
5288,Riparian,Conifer-Hardwood,2
5289,Hardwood-Conifer,Riparian,2
5290,Hardwood,Riparian,2
5291,Hardwood-Conifer,Hardwood,2
5292,Riparian,Hardwood,2
5293,Hardwood-Conifer,Hardwood,2
5294,Hardwood-Conifer,Conifer-Hardwood,2
5295,Hardwood-Conifer,Riparian,2
5296,Riparian,Conifer,2
5297,Hardwood-Conifer,Agricultural,4
5298,Hardwood-Conifer,Developed,5
5299,Hardwood,Riparian,2
5300,Hardwood-Conifer,Conifer,2
5301,Hardwood,Hardwood,2
5302,Hardwood-Conifer,Riparian,1
5303,Hardwood-Conifer,Riparian,2
5304,Hardwood-Conifer,Hardwood,2
5305,Riparian,Riparian,2
5306,Riparian,Riparian,1
5307,Hardwood,Riparian,1
5308,Hardwood,Conifer-Hardwood,2
5309,Riparian,Riparian,2
5310,Grassland,Hardwood,1
5311,Hardwood-Conifer,Hardwood,2
5312,Hardwood,Riparian,2
5313,Riparian,Riparian,2
5314,Hardwood-Conifer,Conifer,1
5315,Hardwood,Hardwood,2
5316,Hardwood,Developed,5
5317,Hardwood,Riparian,2
5318,Hardwood-Conifer,Riparian,2
5319,Riparian,Exotic Tree-Shrub,3
5320,Riparian,Conifer,2
5321,Hardwood-Conifer,Hardwood,2
5322,Hardwood,Hardwood,2
5323,Hardwood-Conifer,Riparian,1
5324,Hardwood,Riparian,2
5325,Hardwood-Conifer,Conifer-Hardwood,2
5326,Hardwood,Riparian,2
5327,Hardwood-Conifer,Riparian,2
5328,Hardwood,Riparian,2
5329,Hardwood-Conifer,Riparian,2
5330,Grassland,Agricultural,4
5331,Hardwood-Conifer,Riparian,2
5332,Hardwood,Riparian,2
5333,Hardwood,Riparian,2
5334,Hardwood,Agricultural,4
5335,Hardwood-Conifer,Riparian,2
5336,Riparian,Agricultural,4
5337,Riparian,Agricultural,4
5338,Riparian,Agricultural,4
5339,Riparian,Riparian,2
5340,Riparian,Riparian,1
5341,Riparian,Conifer,1
5342,Riparian,Conifer,2
5343,Riparian,Conifer-Hardwood,2
5344,Riparian,Conifer-Hardwood,2
5345,Riparian,Agricultural,4
5346,Riparian,Hardwood,2
5347,Hardwood,Riparian,2
5348,Riparian,Developed,5
5349,Riparian,Developed,5
5350,Riparian,Agricultural,4
5351,Hardwood,Developed-High Intensity,5
5352,Hardwood,Riparian,2
5353,Hardwood,Hardwood,2
5354,Hardwood,Conifer-Hardwood,1
5355,Riparian,Riparian,2
5356,Hardwood,Agricultural,4
5357,Riparian,Agricultural,4
5358,Riparian,Developed,5
5359,Riparian,Developed,5
5360,Hardwood,Agricultural,4
5361,Hardwood,Conifer,2
5362,Riparian,Hardwood,2
5363,Riparian,Hardwood,2
5364,Riparian,Conifer,2
5365,Riparian,Developed-Low Intensity,5
5366,Riparian,Agricultural,4
5367,Hardwood,Conifer-Hardwood,2
5368,Riparian,Developed,5
5369,Hardwood,Riparian,2
5370,Riparian,Developed,5
5371,Hardwood,Developed,5
5372,Riparian,Developed,5
5373,Riparian,Developed,5
5374,Riparian,Riparian,2
5375,Riparian,Developed,5
5376,Riparian,Developed-Roads,5
5377,Riparian,Hardwood,2
5378,Riparian,Exotic Tree-Shrub,3
5379,Riparian,Riparian,2
5380,Riparian,Conifer,1
5381,Riparian,Developed,5
5382,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5383,Riparian,Agricultural,4
5384,Riparian,Agricultural,4
5385,Riparian,Developed-Medium Intensity,5
5386,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5387,Hardwood,Riparian,2
5388,Hardwood,Riparian,2
5389,Hardwood,Riparian,2
5390,Riparian,Conifer-Hardwood,2
5391,Hardwood-Conifer,Agricultural,4
5392,Hardwood,Riparian,2
5393,Riparian,Agricultural,4
5394,Hardwood,Riparian,2
5395,Hardwood-Conifer,Developed,5
5396,Hardwood,Conifer-Hardwood,2
5397,Hardwood,Conifer,2
5398,Hardwood,Conifer,2
5399,Hardwood,Riparian,2
5400,Hardwood,Riparian,2
5401,Hardwood,Agricultural,4
5402,Hardwood,Hardwood,2
5403,Hardwood-Conifer,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5404,Hardwood,Riparian,2
5405,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5406,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5407,Riparian,Riparian,2
5408,Riparian,Agricultural,4
5409,Riparian,Conifer-Hardwood,2
5410,Hardwood,Riparian,2
5412,Hardwood,Hardwood,2
5413,Riparian,Agricultural,4
5414,Hardwood,Developed,5
5415,Riparian,Developed,5
5416,Hardwood,Agricultural,4
5417,Hardwood-Conifer,Riparian,2
5418,Riparian,Developed,5
5419,Riparian,Exotic Tree-Shrub,3
5420,Hardwood,Developed-Roads,5
5421,Hardwood,Agricultural,4
5422,Riparian,Hardwood,2
5423,Riparian,Developed,5
5424,Hardwood,Agricultural,4
5425,Riparian,Riparian,2
5426,Hardwood,Conifer-Hardwood,1
5427,Hardwood,Agricultural,4
5428,Riparian,Agricultural,4
5429,Riparian,Riparian,2
5430,Riparian,Agricultural,4
5431,Riparian,Developed,5
5432,Hardwood-Conifer,Developed,5
5433,Hardwood-Conifer,Developed,5
5434,Hardwood-Conifer,Developed,5
5435,Hardwood-Conifer,Conifer,2
5436,Riparian,Agricultural,4
5437,Hardwood-Conifer,Developed,5
5438,Riparian,Riparian,2
5439,Riparian,Riparian,1
5440,Riparian,Agricultural,4
5441,Hardwood-Conifer,Conifer,2
5442,Hardwood,Exotic Herbaceous,3
5443,Hardwood,Riparian,2
5444,Hardwood,Developed,5
5445,Hardwood,Developed,5
5446,Riparian,Developed,5
5447,Riparian,Conifer-Hardwood,2
5448,Hardwood-Conifer,Conifer-Hardwood,2
5449,Hardwood-Conifer,Developed-Medium Intensity,5
5450,Hardwood-Conifer,Developed,5
5451,Hardwood-Conifer,Developed,5
5452,Hardwood,Conifer,2
5453,Riparian,Riparian,2
5454,Riparian,Agricultural,4
5455,Riparian,Riparian,2
5456,Hardwood,Riparian,1
5457,Hardwood,Riparian,2
5458,Hardwood,Riparian,2
5459,Hardwood,Riparian,2
5460,Hardwood-Conifer,Riparian,2
5461,Hardwood,Riparian,2
5462,Hardwood,Riparian,2
5463,Hardwood,Agricultural,4
5464,Hardwood-Conifer,Riparian,2
5465,Hardwood,Riparian,2
5466,Hardwood,Riparian,2
5467,Grassland,Conifer-Hardwood,2
5468,Hardwood-Conifer,Riparian,2
5469,Grassland,Hardwood,2
5470,Hardwood-Conifer,Riparian,2
5471,Riparian,Developed-Roads,5
5472,Riparian,Agricultural,4
5473,Hardwood-Conifer,Agricultural,4
5474,Hardwood-Conifer,Riparian,2
5475,Hardwood,Riparian,2
5476,Hardwood,Riparian,2
5477,Riparian,Agricultural,4
5478,Riparian,Riparian,2
5479,Hardwood,Riparian,1
5480,Hardwood,Riparian,2
5481,Hardwood-Conifer,Riparian,2
5482,Hardwood,Riparian,2
5483,Riparian,Riparian,2
5484,Hardwood,Riparian,1
5485,Grassland,Hardwood,2
5486,Grassland,Developed-High Intensity,5
5487,Grassland,Agricultural,4
5488,Hardwood-Conifer,Developed,5
5489,Hardwood,Riparian,2
5490,Hardwood,Grassland,2
5491,Riparian,Grassland,2
5492,Riparian,Riparian,2
5493,Riparian,Riparian,1
5494,Riparian,Riparian,1
5495,Riparian,Developed,5
5496,Riparian,Agricultural,4
5497,Riparian,Hardwood,2
5498,Hardwood,Riparian,2
5499,Hardwood,Grassland,2
5500,Riparian,Hardwood,2
5501,Riparian,Conifer,2
5502,Riparian,Hardwood,2
5503,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5504,Riparian,Developed,5
5505,Riparian,Developed,5
5506,Riparian,Agricultural,4
5507,Riparian,Agricultural,4
5508,Riparian,Exotic Herbaceous,3
5509,Riparian,Riparian,2
5510,Riparian,Hardwood,1
5511,Hardwood,Riparian,2
5512,Hardwood,Riparian,2
5513,Hardwood-Conifer,Grassland,2
5514,Riparian,Conifer,2
5515,Riparian,Developed,5
5516,Riparian,Conifer,2
5517,Hardwood,Riparian,2
5518,Hardwood-Conifer,Riparian,2
5519,Hardwood,Grassland,2
5520,Riparian,Grassland,2
5521,Hardwood,Riparian,2
5522,Riparian,Conifer-Hardwood,2
5523,Riparian,Riparian,2
5524,Hardwood,Conifer,1
5525,Hardwood,Hardwood,2
5526,Hardwood,Conifer-Hardwood,1
5527,Hardwood,Conifer-Hardwood,2
5528,Hardwood,Exotic Tree-Shrub,3
5529,Hardwood,Conifer-Hardwood,2
5530,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5531,Riparian,Riparian,2
5532,Riparian,Riparian,1
5533,Riparian,Riparian,1
5534,Riparian,Conifer-Hardwood,1
5535,Riparian,Hardwood,2
5536,Riparian,Riparian,2
5537,Hardwood,Hardwood,1
5538,Hardwood-Conifer,Hardwood,1
5539,Riparian,Hardwood,2
5540,Riparian,Riparian,2
5541,Riparian,Riparian,1
5542,Riparian,Riparian,1
5543,Riparian,Hardwood,1
5544,Riparian,Hardwood,2
5545,Riparian,Hardwood,2
5546,Riparian,Riparian,2
5547,Riparian,Hardwood,1
5548,Hardwood-Conifer,Hardwood,2
5549,Hardwood-Conifer,Riparian,2
5550,Hardwood-Conifer,Hardwood,2
5551,Hardwood-Conifer,Riparian,2
5552,Riparian,Riparian,2
5553,Riparian,Hardwood,1
5554,Hardwood-Conifer,Riparian,2
5555,Riparian,Riparian,2
5556,Riparian,Riparian,1
5557,Hardwood-Conifer,Riparian,1
5558,Hardwood-Conifer,Riparian,2
5559,Hardwood,Hardwood,2
5560,Hardwood,Hardwood,1
5561,Riparian,Riparian,1
5562,Hardwood-Conifer,Hardwood,1
5563,Hardwood,Conifer,2
5564,Hardwood,Hardwood,2
5565,Riparian,Riparian,1
5566,Riparian,Riparian,1
5567,Riparian,Riparian,1
5568,Riparian,Riparian,1
5569,Riparian,Riparian,1
5570,Riparian,Hardwood,1
5571,Riparian,Riparian,2
5572,Hardwood-Conifer,Riparian,1
5573,Riparian,Riparian,2
5574,Hardwood-Conifer,Riparian,1
5575,Riparian,Riparian,2
5576,Hardwood-Conifer,Hardwood,1
5577,Hardwood-Conifer,Riparian,2
5578,Hardwood-Conifer,Riparian,2
5579,Hardwood-Conifer,Hardwood,2
5580,Hardwood-Conifer,Riparian,2
5581,Hardwood-Conifer,Riparian,2
5582,Riparian,Hardwood,2
5583,Riparian,Riparian,2
5584,Riparian,Riparian,1
5585,Hardwood,Riparian,1
5586,Riparian,Riparian,2
5587,Riparian,Riparian,1
5588,Riparian,Riparian,1
5589,Riparian,Hardwood,1
5590,Riparian,Riparian,2
5591,Riparian,Riparian,1
5592,Hardwood,Riparian,1
5593,Hardwood-Conifer,Riparian,2
5594,Riparian,Riparian,2
5595,Hardwood-Conifer,Hardwood,1
5596,Hardwood-Conifer,Hardwood,2
5597,Riparian,Riparian,2
5598,Hardwood-Conifer,Hardwood,1
4448,Conifer,Riparian,2
5600,Riparian,Riparian,2
5601,Riparian,Riparian,1
5602,Riparian,Riparian,1
5603,Riparian,Hardwood,1
5604,Riparian,Hardwood,2
4515,Conifer,Riparian,2
4529,Conifer,Riparian,2
5607,Riparian,Hardwood,2
5608,Hardwood,Developed,5
5609,Riparian,Hardwood,2
5610,Riparian,Hardwood,2
5611,Riparian,Hardwood,2
4532,Conifer,Riparian,2
5613,Riparian,Riparian,2
5614,Riparian,Riparian,1
5615,Riparian,Hardwood,1
5616,Riparian,Riparian,2
5617,Riparian,Riparian,1
5618,Riparian,Hardwood,1
5619,Riparian,Riparian,2
5620,Hardwood,Riparian,1
5621,Hardwood,Riparian,2
5622,Hardwood-Conifer,Grassland,2
5623,Riparian,Conifer-Hardwood,2
5624,Hardwood,Agricultural,4
5625,Riparian,Conifer-Hardwood,2
5626,Hardwood,Developed,5
5627,Hardwood,Developed,5
5628,Hardwood,Developed,5
5629,Hardwood,Developed-Low Intensity,5
5630,Hardwood,Developed,5
5631,Hardwood,Hardwood,2
5632,Hardwood,Developed,5
5633,Hardwood,Developed-Medium Intensity,5
5634,Hardwood,Agricultural,4
5635,Hardwood,Developed,5
5636,Hardwood,Developed-High Intensity,5
5637,Hardwood,Riparian,2
5638,Riparian,Riparian,2
5639,Hardwood,Riparian,1
5640,Riparian,Riparian,2
5641,Riparian,Agricultural,4
5642,Hardwood,Riparian,2
5643,Hardwood,Exotic Tree-Shrub,3
5644,Hardwood,Riparian,2
5645,Hardwood-Conifer,Agricultural,4
5646,Riparian,Riparian,2
5647,Hardwood-Conifer,Riparian,1
5648,Riparian,Agricultural,4
5649,Riparian,Riparian,2
5650,Riparian,Riparian,1
5651,Riparian,Riparian,1
5652,Hardwood-Conifer,Developed,5
5653,Hardwood-Conifer,Developed-High Intensity,5
5654,Hardwood-Conifer,Agricultural,4
5655,Riparian,Grassland,2
5656,Riparian,Hardwood,2
5657,Riparian,Riparian,2
5658,Riparian,Riparian,1
5659,Riparian,Conifer,1
5660,Riparian,Riparian,2
5661,Riparian,Conifer-Hardwood,1
5662,Riparian,Hardwood,2
5663,Grassland,Riparian,2
5664,Riparian,Developed,5
5665,Riparian,Riparian,2
5666,Riparian,Developed,5
5667,Riparian,Developed,5
5668,Riparian,Riparian,2
5669,Riparian,Riparian,1
5670,Riparian,Developed,5
5671,Grassland,Riparian,2
5672,Grassland,Riparian,2
5673,Grassland,Agricultural,4
5674,Riparian,Agricultural,4
5675,Riparian,Riparian,2
5676,Grassland,Agricultural,4
5677,Riparian,Riparian,2
5678,Riparian,Hardwood,1
5679,Hardwood,Grassland,2
5680,Riparian,Riparian,2
5681,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5682,Riparian,Riparian,2
5683,Riparian,Riparian,1
5684,Hardwood,Riparian,1
5685,Grassland,Riparian,2
5686,Hardwood,Riparian,2
5687,Grassland,Riparian,2
5688,Hardwood,Riparian,2
5689,Riparian,Developed,5
5690,Riparian,Riparian,2
5691,Hardwood,Grassland,1
5692,Hardwood,Grassland,2
5693,Riparian,Agricultural,4
5694,Riparian,Developed,5
5695,Riparian,Developed,5
5696,Hardwood,Grassland,2
5697,Riparian,Hardwood,2
5698,Riparian,Developed-High Intensity,5
5699,Riparian,Developed-Medium Intensity,5
5700,Hardwood-Conifer,Riparian,2
5701,Riparian,Hardwood,2
5702,Hardwood,Riparian,2
5703,Riparian,Hardwood,2
5704,Hardwood,Conifer,2
5705,Riparian,Riparian,2
5706,Hardwood-Conifer,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5707,Riparian,Hardwood,2
5708,Riparian,Conifer,2
5709,Riparian,Developed,5
5710,Riparian,Riparian,2
5711,Riparian,Developed-High Intensity,5
5712,Riparian,Riparian,2
5713,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
5714,Riparian,Conifer,2
5715,Riparian,Riparian,2
5716,Riparian,Riparian,1
5717,Grassland,Exotic Tree-Shrub,3
5718,Riparian,Riparian,2
5719,Riparian,Developed,5
5720,Riparian,Riparian,2
5721,Hardwood,Grassland,1
5722,Riparian,Developed-Medium Intensity,5
5723,Riparian,Riparian,2
5724,Hardwood,Riparian,1
5725,Hardwood,Riparian,2
5726,Hardwood,Riparian,2
5727,Hardwood,Riparian,2
5728,Hardwood,Hardwood,2
5729,Riparian,Hardwood,1
5730,Riparian,Agricultural,4
5731,Riparian,Riparian,2
5732,Hardwood,Hardwood,1
5733,Riparian,Hardwood,1
5734,Riparian,Developed-High Intensity,5
5735,Riparian,Grassland,2
5736,Hardwood,Riparian,2
5737,Riparian,Riparian,2
4533,Conifer,Riparian,1
5739,Riparian,Conifer,2
5740,Riparian,Riparian,2
5741,Riparian,Riparian,1
4620,Conifer,Riparian,1
5743,Riparian,Hardwood,2
5744,Riparian,Riparian,2
4655,Conifer,Riparian,1
5746,Riparian,Hardwood,2
4679,Conifer,Riparian,2
5748,Riparian,Riparian,2
5749,Riparian,Riparian,1
5750,Riparian,Riparian,1
5751,Hardwood,Riparian,1
5752,Riparian,Riparian,2
5753,Hardwood-Conifer,Riparian,1
5754,Hardwood,Riparian,2
5755,Hardwood,Riparian,2
5756,Hardwood,Hardwood,2
5757,Hardwood,Hardwood,1
5758,Hardwood-Conifer,Riparian,1
4682,Conifer,Riparian,2
5760,Riparian,Riparian,2
5761,Hardwood-Conifer,Riparian,1
5762,Riparian,Riparian,2
5763,Riparian,Hardwood,1
5764,Riparian,Grassland,2
5765,Hardwood-Conifer,Agricultural,4
5766,Hardwood-Conifer,Hardwood,2
5767,Hardwood-Conifer,Conifer,2
5768,Hardwood-Conifer,Agricultural,4
5769,Hardwood-Conifer,Agricultural,4
5770,Hardwood-Conifer,Agricultural,4
5771,Hardwood-Conifer,Agricultural,4
5772,Hardwood-Conifer,Conifer-Hardwood,2
5773,Hardwood-Conifer,Developed-Roads,5
5774,Hardwood-Conifer,Exotic Herbaceous,3
5775,Hardwood-Conifer,Developed-Medium Intensity,5
5776,Hardwood-Conifer,Developed,5
5777,Hardwood-Conifer,Developed,5
5778,Hardwood-Conifer,Developed-Low Intensity,5
5779,Hardwood-Conifer,Developed,5
5780,Hardwood-Conifer,Developed,5
5781,Hardwood-Conifer,Developed,5
5782,Hardwood-Conifer,Developed,5
5783,Hardwood-Conifer,Exotic Tree-Shrub,3
5784,Hardwood-Conifer,Developed,5
5785,Hardwood-Conifer,Riparian,2
5786,Hardwood,Riparian,2
5787,Hardwood-Conifer,Developed,5
5788,Hardwood-Conifer,Developed,5
5789,Hardwood-Conifer,Developed,5
5790,Hardwood,Agricultural,4
5791,Hardwood,Riparian,2
5792,Hardwood,Developed,5
5793,Hardwood,Riparian,2
5794,Hardwood,Riparian,2
5795,Hardwood,Riparian,2
5796,Riparian,Riparian,2
5797,Riparian,Riparian,1
5798,Riparian,Riparian,1
5799,Riparian,Agricultural,4
5800,Hardwood-Conifer,Riparian,2
5801,Hardwood-Conifer,Conifer-Hardwood,2
5802,Hardwood-Conifer,Hardwood,2
5803,Hardwood-Conifer,Riparian,2
5804,Hardwood-Conifer,Agricultural,4
5805,Hardwood-Conifer,Riparian,2
5806,Hardwood-Conifer,Developed,5
5807,Hardwood-Conifer,Developed-Medium Intensity,5
5808,Hardwood-Conifer,Agricultural,4
5809,Hardwood-Conifer,Exotic Herbaceous,3
5810,Hardwood-Conifer,Developed,5
5811,Hardwood-Conifer,Exotic Tree-Shrub,3
5812,Hardwood,Agricultural,4
5813,Hardwood-Conifer,Riparian,2
5814,Hardwood-Conifer,Riparian,2
5815,Hardwood-Conifer,Riparian,2
5816,Hardwood-Conifer,Riparian,2
5817,Hardwood-Conifer,Riparian,2
5818,Hardwood-Conifer,Riparian,2
5819,Hardwood-Conifer,Riparian,2
5820,Hardwood-Conifer,Riparian,2
5821,Hardwood-Conifer,Developed,5
5822,Riparian,Riparian,2
5823,Riparian,Riparian,1
5824,Riparian,Exotic Tree-Shrub,3
5825,Hardwood-Conifer,Riparian,2
5826,Grassland,Riparian,2
5827,Grassland,Hardwood,2
